Cards._-_ERIKSON_spectrogram.png,Cards.,ERIKSON,Pop
Carlos_Carty_-_PIECES_OF_REDEMPTION_spectrogram.png,Carlos Carty,PIECES OF REDEMPTION,Instrumental
Caroline_(strings)_-_The_Vow_spectrogram.png,Caroline (strings),The Vow,Pop
Catch_Up_to_Me_-_lillywolf_spectrogram.png,Catch Up to Me,lillywolf,Alternative Rock
Caught-off-guard_-_PTOWN1200_spectrogram.png,Caught-off-guard,PTOWN1200,Electronic
Cephas_-_Bigger_Picture_spectrogram.png,Cephas,Bigger Picture,Electronic
Cephas_-_Cephas_-_Feel_The_Bass_(Official_Audio)_spectrogram.png,Cephas - Cephas,Feel The Bass (Official Audio),Electronic
Cephas_-_Euphoric_spectrogram.png,Cephas,Euphoric,Electronic
Cephas_-_In_Place_spectrogram.png,Cephas,In Place,Electronic
Cephas_-_Moonlight_spectrogram.png,Cephas,Moonlight,Electronic
Cephas_-_Too_Far_Away_spectrogram.png,Cephas,Too Far Away,Electronic
Cerebro_reptiliano(Prod.K.El_Nigromante)_-_Edfish_(3)_spectrogram.png,Cerebro reptiliano(Prod.K.El Nigromante),Edfish (3),Hip-Hop
Chains_-_Lower_Loveday (1)_spectrogram.png,Chains,Lower Loveday (1),Indie Rock
Chains_-_Lower_Loveday (2)_spectrogram.png,Chains,Lower Loveday (2),Indie Rock
Chains_-_Lower_Loveday_spectrogram.png,Chains,Lower Loveday,Indie Rock
Chances_-_The_Devil_Music_Co._(2)_spectrogram.png,Chances,The Devil Music Co. (2),Rock
Channeling_-_MauMouse_spectrogram.png,Channeling,MauMouse,Electronic
Cheat_On_Life_-_The_Spin_Wires_(2)_spectrogram.png,Cheat On Life,The Spin Wires (2),Punk Rock
CHEMICALS_-_Glass_Violet (1)_spectrogram.png,CHEMICALS,Glass Violet (1),Alternative Rock
CHEMICALS_-_Glass_Violet_spectrogram.png,CHEMICALS,Glass Violet,Alternative Rock
Cherry_Pie_Ft._Zio_-_Kidd_Young_spectrogram.png,Cherry Pie Ft. Zio,Kidd Young,Hip-Hop
Childsanonymous_-_TRENCHES_spectrogram.png,Childsanonymous,TRENCHES,Hip-Hop
Chill_Ambient_Atmosphere_-_Dmitriy_(2) (1)_spectrogram.png,Chill Ambient Atmosphere,Dmitriy (2) (1),Ambient
Chill_Ambient_Atmosphere_-_Dmitriy_(2)_spectrogram.png,Chill Ambient Atmosphere,Dmitriy (2),Ambient
Chill_Ocelot_-_The_Cold_City_spectrogram.png,Chill Ocelot,The Cold City,Lo-Fi / Chill
ChoiceTune_-_Get_Crazy_spectrogram.png,ChoiceTune,Get Crazy,Electronic
ChoiceTune_-_Move_Your_Body_spectrogram.png,ChoiceTune,Move Your Body,Electronic
Christian_Raab_-_Close_To_You_(feat._Velvet)_spectrogram.png,Christian Raab,Close To You (feat. Velvet),Pop
christo4us_-_il_colibri_spectrogram.png,christo4us,il colibri,Electronic
christo4us_-_luminos_spectrogram.png,christo4us,luminos,Electronic
Cinza_-_gregor_spectrogram.png,Cinza,gregor,Electronic
Circles_-_Color_Out (1)_spectrogram.png,Circles,Color Out (1),Rock
Circles_-_Color_Out_spectrogram.png,Circles,Color Out,Rock
Clair_De_Lune_-_Aurbanni_spectrogram.png,Clair De Lune,Aurbanni,Classical
Claude_Debussy_Arabesque_1_-_Abydos_Musique_spectrogram.png,Claude Debussy Arabesque 1,Abydos Musique,Classical
Clement_Lauro_-_Driving_Night_spectrogram.png,Clement Lauro,Driving Night,Electronic
Clement_Lauro_-_Under_The_Rain_spectrogram.png,Clement Lauro,Under The Rain,Electronic
Clockwork_-_Glass_Violet_spectrogram.png,Clockwork,Glass Violet,Alternative Rock
Close_To_You_-__(767)_spectrogram.png,Close To You, (767),Pop
Closure_-_Acoustic_-_Seth_Power_(2) (1)_spectrogram.png,Closure - Acoustic,Seth Power (2) (1),Acoustic / Pop
Closure_-_Acoustic_-_Seth_Power_(2)_spectrogram.png,Closure - Acoustic,Seth Power (2),Acoustic / Pop
Collective_-_Branton_spectrogram.png,Collective,Branton,Electronic
Colorful_Creation_-_Decision_Space_spectrogram.png,Colorful Creation,Decision Space,Ambient / Electronic
Come_Fly_With_Me_-_Monkeyland_(2)_spectrogram.png,Come Fly With Me,Monkeyland (2),Alternative Rock
Come_On_Over_-_Roam_FM_spectrogram.png,Come On Over,Roam FM,Pop
comming_down_-_DeZeL_spectrogram.png,comming down,DeZeL,Electronic
Complimenti_-_Shiva_(2)_spectrogram.png,Complimenti,Shiva (2),Pop
concrete_jungle_-_DR_GROOVE_GANG_spectrogram.png,concrete jungle,DR GROOVE GANG,Funk / Soul
Confession_-_Quesabe_spectrogram.png,Confession,Quesabe,Electronic
Contemplation_-_Maxim_Zinov'ev_spectrogram.png,Contemplation,Maxim Zinov'ev,Instrumental
"Contener_-_Papicherry_ft._Kali_D,_Jtoonz,_Minor_Tunez_&_Cmelody_-_Papicherry_spectrogram.png","Contener - Papicherry ft. Kali D, Jtoonz, Minor Tunez & Cmelody ",Papicherry,Hip-Hop
Control_-_samiebower_(2)_spectrogram.png,Control,samiebower (2),Alternative R&B
Countosh_-_Niki_J_Crawford_-_The_Second_Truth_-_Niki_J_Crawford (1)_spectrogram.png,Countosh - Niki J Crawford - The Second Truth,Niki J Crawford (1),Soul / R&B
Countosh_-_Niki_J_Crawford_-_The_Second_Truth_-_Niki_J_Crawford_spectrogram.png,Countosh - Niki J Crawford - The Second Truth,Niki J Crawford,Soul / R&B
Coups_de_soleil_-_whiteyes_spectrogram.png,Coups de soleil,whiteyes,Pop
Crazy_About_You_-_Square_a_Saw_spectrogram.png,Crazy About You,Square a Saw,Pop / Electronic
Creating_new_tyrans_-_Absolution_Free_spectrogram.png,Creating new tyrans,Absolution Free,Rock / Metal
Criminal_-_Axl_amp_Arth_spectrogram.png,Criminal,Axl amp Arth,Electronic
Crows_-_Hypnocrates_spectrogram.png,Crows,Hypnocrates,Electronic
Crystalline_-_Ping_Pong_Club_spectrogram.png,Crystalline,Ping Pong Club,Indie Pop
Cyberpunk_-_Energysound_(3)_spectrogram.png,Cyberpunk,Energysound (3),Electronic / Cyberpunk

Filename,Song Title,Artist,Genre
Dance_With_Me_-_THE_SAME_PERSONS_spectrogram.png,Dance With Me,THE SAME PERSONS,Pop
Danny_Van_Taurus_-_Dark_flow_-_Danny_Van_Taurus_spectrogram.png,Danny Van Taurus - Dark flow,Danny Van Taurus,Deep House
Dave_Imbernon_-_Tree_spectrogram.png,Dave Imbernon,Tree,Deep House
Dawn_-_OhNewDawn_spectrogram.png,Dawn,OhNewDawn,Pop
Daydreamer_-_Stefan_Kartenberg_spectrogram.png,Daydreamer,Stefan Kartenberg,Ambient
Day_Ams_-_Soltero_Ft_Milver_L_(Prod_by_Gblobal_Entertainment)_-_Day_Ams_spectrogram.png,Day Ams - Soltero Ft Milver L (Prod by Gblobal Entertainment),Day Ams,Latin
Dead_Weight_-_Villainelle_spectrogram.png,Dead Weight,Villainelle,Alternative Rock
Deathless_-_Absolutely_Curtains_spectrogram.png,Deathless,Absolutely Curtains,Dark Ambient
Deep_Church_-_Silent_Workers_-_TransistorBuddha_spectrogram.png,Deep Church - Silent Workers,TransistorBuddha,Ambient
Deep_Meditation_-_Stock_Studio (1)_spectrogram.png,Deep Meditation,Stock Studio (1),Ambient
Deep_Meditation_-_Stock_Studio_spectrogram.png,Deep Meditation,Stock Studio,Ambient
Depths_of_a_Soul_-_PaulWernerMusic (1)_spectrogram.png,Depths of a Soul,PaulWernerMusic (1),Cinematic
Depths_of_a_Soul_-_PaulWernerMusic_spectrogram.png,Depths of a Soul,PaulWernerMusic,Cinematic
Depth_of_Night_-_TransistorBuddha (1)_spectrogram.png,Depth of Night,TransistorBuddha (1),Ambient
Depth_of_Night_-_TransistorBuddha_spectrogram.png,Depth of Night,TransistorBuddha,Ambient
Desert_Gardens_-_Kosash_spectrogram.png,Desert Gardens,Kosash,Instrumental
DHDMusic_-_Autumn_Impression_spectrogram.png,DHDMusic,Autumn Impression,New Age
Different_Me_feat._Fega_Michaels_(Guitar_by_Cmdt._Guile)_-_Doctor_Frost_(3)_spectrogram.png,Different Me feat. Fega Michaels (Guitar by Cmdt. Guile),Doctor Frost (3),Electronic
Digital_Wave_-_Rasco_spectrogram.png,Digital Wave,Rasco,Electronic
Disobedience_-_Gent_spectrogram.png,Disobedience,Gent,Rock
Distance_-_Double-F_The_King_spectrogram.png,Distance,Double-F The King,Hip-Hop
Distorted_reality_-_zero-project_spectrogram.png,Distorted reality - zero,project,Ambient
DJ_Alvin_-_Quad_-_Alvin_Production_spectrogram.png,DJ Alvin - Quad,Alvin Production,Dance
Dolo_Tonight_-_Stranger_Things_spectrogram.png,Dolo Tonight,Stranger Things,Alternative Rock
Don't_Care_About_You_-_Square_a_Saw_spectrogram.png,Don't Care About You,Square a Saw,Pop
Don't_Lock_Me_Out_-_Square_a_Saw_spectrogram.png,Don't Lock Me Out,Square a Saw,Pop
Don't_Mind_-_samiebower_(2)_spectrogram.png,Don't Mind,samiebower (2),Alternative R&B
Don't_Wanna_Go_-_THE_DLX (1)_spectrogram.png,Don't Wanna Go,THE DLX (1),Pop
Don't_Wanna_Go_-_THE_DLX_spectrogram.png,Don't Wanna Go,THE DLX,Pop
Dont_Go_Out_Tonight_-_Kinematic_spectrogram.png,Dont Go Out Tonight,Kinematic,Indie Rock
Dont_Look_Back_-_Infraction_spectrogram.png,Dont Look Back,Infraction,Electronic
Don’t_Talk_to_Me_-_Emily_and_the_Blackouts_spectrogram.png,Don’t Talk to Me,Emily and the Blackouts,Rock
Dorila_y_Mello_-_Popoi_spectrogram.png,Dorila y Mello,Popoi,Chill-out
Double_Lyrical_-_Icing_on_the_Cake_(WAV)_-_Double_Lyrical_spectrogram.png,Double Lyrical - Icing on the Cake (WAV),Double Lyrical,Hip-Hop
Double_Lyrical_-_Little_Crazy_(WAV)_-_Double_Lyrical_spectrogram.png,Double Lyrical - Little Crazy (WAV),Double Lyrical,Hip-Hop
Douchuu_-_allmyfaults_spectrogram.png,Douchuu,allmyfaults,Alternative Rock
DO_IT_AGAIN_-_EGOR_BUDENNYY_spectrogram.png,DO IT AGAIN,EGOR BUDENNYY,Electronic
Do_You_Ever_Feel_Sorry_-_the.madpix.project_spectrogram.png,Do You Ever Feel Sorry,the.madpix.project,Electronic
Do_you_miss_me_-_Midnight_Prefou (1)_spectrogram.png,Do you miss me,Midnight Prefou (1),Pop
Do_you_miss_me_-_Midnight_Prefou_spectrogram.png,Do you miss me,Midnight Prefou,Pop
Do_You_Remember_-_GrayMic_spectrogram.png,Do You Remember,GrayMic,Lo-fi
Do_You_Still_Dream_-_Explosive_Ear_Candy_spectrogram.png,Do You Still Dream,Explosive Ear Candy,Pop Rock
DPSTP_-_DPSTP_-_Reason_spectrogram.png,DPSTP - DPSTP,Reason,Mainstage
Dreadpool_-_Easy_Work_ft._Maya_Miko_spectrogram.png,Dreadpool,Easy Work ft. Maya Miko,Hip-Hop
Dreadpool_-_Let_The_Sunshine_In_spectrogram.png,Dreadpool,Let The Sunshine In,Hip-Hop
Dreamy_road_-_Christian_Petermann_spectrogram.png,Dreamy road,Christian Petermann,Instrumental
Driftwood_-_The_Imaginary_Suitcase_(2)_spectrogram.png,Driftwood,The Imaginary Suitcase (2),Folk
Drone_Ambient_-_TheQLon (1)_spectrogram.png,Drone Ambient,TheQLon (1),Ambient
Drone_Ambient_-_TheQLon_spectrogram.png,Drone Ambient,TheQLon,Ambient
Drop_-_Bob_Rocket_music_(2)_spectrogram.png,Drop,Bob Rocket music (2),Electronic
Drum_and_Bass_-_Peanut_spectrogram.png,Drum and Bass,Peanut,Electronic
Dungeon_Dance_-_SublustrisNox_spectrogram.png,Dungeon Dance,SublustrisNox,Instrumental
Duro_Mambo-_Mardito_Licor__(Cover)_-_DURO_MAMBO_spectrogram.png,Duro Mambo- Mardito Licor  (Cover),DURO MAMBO,Latin
Dylan_Hunger_-_Beyond_spectrogram.png,Dylan Hunger,Beyond,Electronic
Early_-_Shon_Tha_Phenom (1)_spectrogram.png,Early,Shon Tha Phenom (1),Hip-Hop
Early_-_Shon_Tha_Phenom_spectrogram.png,Early,Shon Tha Phenom,Hip-Hop
Early_Morning_-_B3B0CK (1)_spectrogram.png,Early Morning,B3B0CK (1),Electronic
Early_Morning_-_B3B0CK_spectrogram.png,Early Morning,B3B0CK,Electronic
Eating_Show_-_Waderman_(2)_spectrogram.png,Eating Show,Waderman (2),Jazz
Effects_of_Elevation_(Citizen_Prime_Remix)_-_revolutionvoid_spectrogram.png,Effects of Elevation (Citizen Prime Remix),revolutionvoid,Electronic
El_Cambio_Definitivo_ft._Dj_Rihla_-_Picatoste_spectrogram.png,El Cambio Definitivo ft. Dj Rihla,Picatoste,Hip-Hop
El_Capitán_-_Jose_Manuel_Gonzalez_Nunez_(2)_spectrogram.png,El Capitán,Jose Manuel Gonzalez Nunez (2),Instrumental
Emotional_Piano_Ballad_-_FollowMe_(2)_spectrogram.png,Emotional Piano Ballad,FollowMe (2),Instrumental
Emphasize_-_Hannes_Hofkind_(2)_spectrogram.png,Emphasize,Hannes Hofkind (2),Electronic
Emptiness_(Original_Mix)_-_Sun_Spot_(3) (1)_spectrogram.png,Emptiness (Original Mix),Sun Spot (3) (1),Ambient
Emptiness_(Original_Mix)_-_Sun_Spot_(3)_spectrogram.png,Emptiness (Original Mix),Sun Spot (3),Ambient
Empty_the_Bank_-_R._B._Hitz_spectrogram.png,Empty the Bank,R. B. Hitz,Hip-Hop
Em_-_Goom (1)_spectrogram.png,Em,Goom (1),Electronic
Em_-_Goom_spectrogram.png,Em,Goom,Electronic
Encephalon_-_VITNE (1)_spectrogram.png,Encephalon,VITNE (1),Heavy Metal
Encephalon_-_VITNE_spectrogram.png,Encephalon,VITNE,Heavy Metal
Energetic_Drum_and_Bass_-_AVANT-BEATS_spectrogram.png,Energetic Drum and Bass - AVANT,BEATS,Electronic
Energetic_Techno_Rave_Party_-_Alexey_Anisimov_(2)_spectrogram.png,Energetic Techno Rave Party,Alexey Anisimov (2),Techno
Enjoit_-_Roger_Subirana_spectrogram.png,Enjoit,Roger Subirana,New Age
Epic_Inspiration_-_newtone_spectrogram.png,Epic Inspiration,newtone,Cinematic
Epic_Medieval_Battle_-_AkashicRecords_spectrogram.png,Epic Medieval Battle,AkashicRecords,Epic
Erich_kommt_rein_-_Coehn_Foehrb_spectrogram.png,Erich kommt rein,Coehn Foehrb,Hip-Hop
Esprit_de_l'arbre_2_-_francesco (1)_spectrogram.png,Esprit de l'arbre 2,francesco (1),Ambient
Esprit_de_l'arbre_2_-_francesco_spectrogram.png,Esprit de l'arbre 2,francesco,Ambient
Eternal_Jungle_-_steve.e_spectrogram.png,Eternal Jungle,steve.e,Electronic
Ethereal_Ambient_Background_-_Sergey_Gulevich (1)_spectrogram.png,Ethereal Ambient Background,Sergey Gulevich (1),Ambient
Ethereal_Ambient_Background_-_Sergey_Gulevich_spectrogram.png,Ethereal Ambient Background,Sergey Gulevich,Ambient
Eto_Lash_Rakhbo_Kothay_-_Khalid_Sangeet_-_khalidsangeet_spectrogram.png,Eto Lash Rakhbo Kothay - Khalid Sangeet,khalidsangeet,World
Everything_We_Wanted_-_Pure_Mids (1)_spectrogram.png,Everything We Wanted,Pure Mids (1),Indie Pop
Everything_We_Wanted_-_Pure_Mids_spectrogram.png,Everything We Wanted,Pure Mids,Indie Pop
Every_Moment_-_Arto_Kumanto_(2)_spectrogram.png,Every Moment,Arto Kumanto (2),Electronic
Evolution_-_corviform_spectrogram.png,Evolution,corviform,Electronic
Exennials_-_The_Plecs_spectrogram.png,Exennials,The Plecs,Rock
Eyes_Get_Wide_-_The_Spin_Wires_(2)_spectrogram.png,Eyes Get Wide,The Spin Wires (2),Punk Rock
Eyez_On_The_Prize_-_Exmiranda_spectrogram.png,Eyez On The Prize,Exmiranda,Hip-Hop

Filename,Song Title,Artist,Genre
Face_Down_-_NF_GS_spectrogram.png,Face Down,NF GS,Hip-Hop
Face_to_face_-_bessonnitsa_spectrogram.png,Face to face,bessonnitsa,Electronic
Facial_-_Solxis_(3)_spectrogram.png,Facial,Solxis (3),Electronic
Fake_Love_-_Ralph_Da_God_(3)_spectrogram.png,Fake Love,Ralph Da God (3),Hip-Hop
Falling_Apart_-_Square_a_Saw_spectrogram.png,Falling Apart,Square a Saw,Pop / Electronic
fankel_-_astonishing_zebra_spectrogram.png,fankel,astonishing zebra,Electronic
"Fantasia_No.4,_misterioso_-_peecee_spectrogram.png","Fantasia No.4, misterioso ",peecee,Classical
Fantasy_-_samiebower_(2)_spectrogram.png,Fantasy,samiebower (2),Alternative R&B
Far_and_Away_-_Sinkhole_(2)_spectrogram.png,Far and Away,Sinkhole (2),Alternative Rock
Fashion_City_-_xTrain_spectrogram.png,Fashion City,xTrain,Electronic
Fearless_-_Square_a_Saw_spectrogram.png,Fearless,Square a Saw,Pop / Electronic
Feathers_And_Knives_-_AMBand_spectrogram.png,Feathers And Knives,AMBand,Rock
Feelin_Dangerous_-_Dacian_Miron_spectrogram.png,Feelin Dangerous,Dacian Miron,Hip-Hop
Feel_Good_-_Minutia_spectrogram.png,Feel Good,Minutia,Electronic
Feito_-_Lessky_spectrogram.png,Feito,Lessky,Latin / Pop
Fifth_Grade_-_The_Spin_Wires_(2) (1)_spectrogram.png,Fifth Grade,The Spin Wires (2) (1),Punk Rock
Fifth_Grade_-_The_Spin_Wires_(2)_spectrogram.png,Fifth Grade,The Spin Wires (2),Punk Rock
Fighting_The_Odds_-_Ianwill_spectrogram.png,Fighting The Odds,Ianwill,Electronic
Find_A_Way_-_THE_DLX_spectrogram.png,Find A Way,THE DLX,Pop
Find_You_-_The_Devil_Music_Co._(2)_spectrogram.png,Find You,The Devil Music Co. (2),Rock
Fire_fighter_-_Stefan_Kartenberg_spectrogram.png,Fire fighter,Stefan Kartenberg,Jazz
Flowers_(From_Her_Gun)_-_Red_Crickets_spectrogram.png,Flowers (From Her Gun),Red Crickets,Alternative Rock
Flowers_Of_September_-_The_Tangerine_Club_spectrogram.png,Flowers Of September,The Tangerine Club,Indie Pop
Fluorescence_-_Polytronik_spectrogram.png,Fluorescence,Polytronik,Electronic
Flybird_Audio_-_Yoga_Meditation_with_Rain_spectrogram.png,Flybird Audio,Yoga Meditation with Rain,Ambient / Meditation
flying_down_-_Higgins_(3)_spectrogram.png,flying down,Higgins (3),Electronic
Force_-_Wordsmith (1)_spectrogram.png,Force,Wordsmith (1),Hip-Hop
Force_-_Wordsmith_spectrogram.png,Force,Wordsmith,Hip-Hop
Forest_-_B3B0CK (1)_spectrogram.png,Forest,B3B0CK (1),Electronic
Forest_-_B3B0CK_spectrogram.png,Forest,B3B0CK,Electronic
Forever_-_SEKS (1)_spectrogram.png,Forever,SEKS (1),Pop
Forever_-_SEKS_spectrogram.png,Forever,SEKS,Pop
Forget_the_Whale_-_Space_Lullaby_spectrogram.png,Forget the Whale,Space Lullaby,Indie Rock
Fortadelis_-_Egoist_spectrogram.png,Fortadelis,Egoist,Hip-Hop
Forward._-_ERIKSON_spectrogram.png,Forward.,ERIKSON,Pop
FREE21_-_MAGMA_(4)_spectrogram.png,FREE21,MAGMA (4),Hip-Hop
Fresh_-_soundshrim_spectrogram.png,Fresh,soundshrim,Electronic
Fresh_Body_Shop_-_Messing_with_the_Ugly_Army_spectrogram.png,Fresh Body Shop,Messing with the Ugly Army,Rock / Alternative
Fresh_Meat_-_Magnesid_spectrogram.png,Fresh Meat,Magnesid,Electronic
Frostbite_-_DART_spectrogram.png,Frostbite,DART,Electronic
FROSTiE_-_G-CODE_-_FROSTiE_spectrogram.png,FROSTiE - G-CODE,FROSTiE,Hip-Hop
FROSTiE_-_Modern_Day_Slaves_spectrogram.png,FROSTiE,Modern Day Slaves,Hip-Hop
Funk_Soul_Full_-_Avalon_Audio_spectrogram.png,Funk Soul Full,Avalon Audio,Funk / Soul
Gentle_Classical_Piano_Waltz_-_Raw_Vibrations_spectrogram.png,Gentle Classical Piano Waltz,Raw Vibrations,Classical / Piano
Georgetown_Cafe_-_Popoi_spectrogram.png,Georgetown Cafe,Popoi,Jazz
Get_It_(feat._Menoosha)_-_JAIEF_ASONG_(2)_spectrogram.png,Get It (feat. Menoosha),JAIEF ASONG (2),R&B
GET_IT_-_Archangeur_spectrogram.png,GET IT,Archangeur,Hip-Hop
Get_the_flow_-_Beat_scientist_spectrogram.png,Get the flow,Beat scientist,Hip-Hop
Get_Up_-_Seth_Power_(2)_spectrogram.png,Get Up,Seth Power (2),Pop
"Give_It_All_Back_by_Mallz,_Deron_Alek_&_Cartel_-_cartel_spectrogram.png","Give It All Back by Mallz, Deron Alek & Cartel ",cartel,Hip-Hop
Give_me_life_-_delgarma_spectrogram.png,Give me life,delgarma,Electronic
Glassberry_-_MOGU_spectrogram.png,Glassberry,MOGU,Electronic
Glass_House_-_Rxbyn_spectrogram.png,Glass House,Rxbyn,R&B
Gnosis_Hardware_-_Professor_Kliq (1)_spectrogram.png,Gnosis Hardware,Professor Kliq (1),Electronic
Gnosis_Hardware_-_Professor_Kliq (2)_spectrogram.png,Gnosis Hardware,Professor Kliq (2),Electronic
Gnosis_Hardware_-_Professor_Kliq_spectrogram.png,Gnosis Hardware,Professor Kliq,Electronic
Godspeed_-__45. (1)_spectrogram.png,Godspeed, 45. (1),Alternative Rock
Godspeed_-__45._spectrogram.png,Godspeed, 45.,Alternative Rock
Gold_Sequence_-_Movement_of_Life_(Original_Mix)_-_StockXL_spectrogram.png,Gold Sequence - Movement of Life (Original Mix),StockXL,Electronic
Good_Man_-_Curtis_Holland_Jr._feat._Kevin_Edlin_spectrogram.png,Good Man,Curtis Holland Jr. feat. Kevin Edlin,Pop
Good_Old_Spider_-_white.owl_spectrogram.png,Good Old Spider,white.owl,Electronic
Gospel_-_Tom_Orlando_spectrogram.png,Gospel,Tom Orlando,Pop
Go_downtown_-_Bob_Rocket_music_(2)_spectrogram.png,Go downtown,Bob Rocket music (2),Folk / Acoustic
Graveyard_-_The_Liquid_Kitchen_(3) (1)_spectrogram.png,Graveyard,The Liquid Kitchen (3) (1),Alternative Rock
Graveyard_-_The_Liquid_Kitchen_(3) (2)_spectrogram.png,Graveyard,The Liquid Kitchen (3) (2),Alternative Rock
Graveyard_-_The_Liquid_Kitchen_(3)_spectrogram.png,Graveyard,The Liquid Kitchen (3),Alternative Rock
Greenland_-_(Ft._The_Madpix_Project)_-_yris_spectrogram.png,Greenland - (Ft. The Madpix Project),yris,Electronic
Grumpynora_-_Ocean_meditation_spectrogram.png,Grumpynora,Ocean meditation,Ambient / Meditation
Gölden_Palace_-_On_The_Line (1)_spectrogram.png,Gölden Palace,On The Line (1),Indie Rock
Gölden_Palace_-_On_The_Line_spectrogram.png,Gölden Palace,On The Line,Indie Rock

Filename,Song Title,Artist,Genre
HACERTE_MIA_-_Lessky_spectrogram.png,HACERTE MIA,Lessky,Latin / Pop
Hangin_On_-_SEKS_spectrogram.png,Hangin On,SEKS,Pop
happy_end_-_Guillaume_Robbe_spectrogram.png,happy end,Guillaume Robbe,Electronic
Headlights_-_Dan_Plants_spectrogram.png,Headlights,Dan Plants,Electronic
Head_Over_Heels_-_The_Devil_Music_Co._(2)_spectrogram.png,Head Over Heels,The Devil Music Co. (2),Rock
Healing_Binaural_Beats_-_AveoAudio_(2)_spectrogram.png,Healing Binaural Beats,AveoAudio (2),Ambient / Healing
Heart_Attack_-_West_Coast_Weekend_spectrogram.png,Heart Attack,West Coast Weekend,Indie Rock
Heart_of_a_Lion_(Leo)_-_RENAE_spectrogram.png,Heart of a Lion (Leo),RENAE,Pop / R&B
Heart_of_Winter_-_Curtis_Holland_Jr._feat._Kevin_Edlin_spectrogram.png,Heart of Winter,Curtis Holland Jr. feat. Kevin Edlin,Pop
Heavy_Radio_-_theleague_spectrogram.png,Heavy Radio,theleague,Rock
hefxthoth_-_jazzman_chills_the_thrill_spectrogram.png,hefxthoth,jazzman chills the thrill,Jazz / Chill
hefxthoth_-_leaves_falling_in_fall_spectrogram.png,hefxthoth,leaves falling in fall,Ambient
Hello_My_Future_Girlfriend_-_Final_Round (1)_spectrogram.png,Hello My Future Girlfriend,Final Round (1),Pop
Hello_My_Future_Girlfriend_-_Final_Round (2)_spectrogram.png,Hello My Future Girlfriend,Final Round (2),Pop
Hello_My_Future_Girlfriend_-_Final_Round_spectrogram.png,Hello My Future Girlfriend,Final Round,Pop
Here_With_You_-_Sam_Garbett (1)_spectrogram.png,Here With You,Sam Garbett (1),Pop / Indie
Here_With_You_-_Sam_Garbett_spectrogram.png,Here With You,Sam Garbett,Pop / Indie
Heroes_-_Back_On_Earth_spectrogram.png,Heroes,Back On Earth,Alternative Rock
Hidden_Hand_-_Tab_(2)_spectrogram.png,Hidden Hand,Tab (2),Electronic
High_-_M.E.Dx_spectrogram.png,High,M.E.Dx,Electronic
High_Hopes_-_Color_Out_spectrogram.png,High Hopes,Color Out,Rock
Hipster_Girls_-_The_Spin_Wires_(2)_spectrogram.png,Hipster Girls,The Spin Wires (2),Punk Rock
Hola_-_Square_a_Saw_spectrogram.png,Hola,Square a Saw,Pop / Electronic
Hold_Me_-_Pokki_DJ_(2)_spectrogram.png,Hold Me,Pokki DJ (2),Electronic
Home_-_eve_(5)_spectrogram.png,Home,eve (5),Pop
Home_-_SevVven_spectrogram.png,Home,SevVven,Electronic
Honey_-_Paxton_Pennington_spectrogram.png,Honey,Paxton Pennington,Pop
Honjaro_-_Youssouf_Karembe_spectrogram.png,Honjaro,Youssouf Karembe,World / African
Horizon_-_VITNE_spectrogram.png,Horizon,VITNE,Heavy Metal
How_Do_I_Get_My_Grass_Really_Green_-_Axined_and_Mr._Moohman_spectrogram.png,How Do I Get My Grass Really Green,Axined and Mr. Moohman,Electronic
How_I_Feel_-_Songwriterz_(2)_spectrogram.png,How I Feel,Songwriterz (2),Pop
How_Weird_It_Is..._(Original_Mix)_-_Sun_Spot_(3)_spectrogram.png,How Weird It Is... (Original Mix),Sun Spot (3),Electronic
HRCRX_-_Sims_spectrogram.png,HRCRX,Sims,Electronic
Hypnotic_-_freshbodyshop_spectrogram.png,Hypnotic,freshbodyshop,Rock / Alternative
I'm_Gone_-_Hands_of_Attrition_spectrogram.png,I'm Gone,Hands of Attrition,Metal
I'm_Sorry_-_The_Devil_Music_Co._(2)_spectrogram.png,I'm Sorry,The Devil Music Co. (2),Rock
Icarus_-_Album_Flight_-_Dan_Davies_spectrogram.png,Icarus - Album Flight,Dan Davies,Pop / Rock
Icebox_-_Pierce_Murphy_spectrogram.png,Icebox,Pierce Murphy,Pop
If_I_-_Late_at_Night_-_Dj_Late_at_Night_spectrogram.png,If I - Late at Night,Dj Late at Night,Electronic
If_I_could_go_back_-_enrico.ciabattiagmail.com_spectrogram.png,If I could go back,enrico.ciabattiagmail.com,Instrumental
If_I_Was_-_Kavi_Jezzie_Hockaday_spectrogram.png,If I Was,Kavi Jezzie Hockaday,Folk / Acoustic
"Igor_Pumphonia,_DEKU,_ITLP_-_Home_(Radio_Edit)_-_ChillRecords_spectrogram.png","Igor Pumphonia, DEKU, ITLP - Home (Radio Edit) ",ChillRecords,Electronic / Chill
Igor_Pumphonia_-_Desire_-_ChillRecords_spectrogram.png,Igor Pumphonia - Desire,ChillRecords,Electronic / Chill
Igor_Pumphonia_-_Happy_(Dub)_-_ChillRecords_spectrogram.png,Igor Pumphonia - Happy (Dub),ChillRecords,Electronic / Dub
Igor_Pumphonia_-_Igor_Pumphonia_-_Deep_Inside_spectrogram.png,Igor Pumphonia - Igor Pumphonia,Deep Inside,Electronic / Chill
